Êìç‰ΩúÊó∂Èó¥,ip,Êìç‰Ωú‰∫∫,Êìç‰ΩúÂÜÖÂÆπ,ÂèÇÊï∞,
2019-07-03 08:57:24,0:0:0:0:0:0:0:1, ,ÊâìÂºÄÁ≥ªÁªü  , 
2019-07-03 08:57:26,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 08:57:34,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 08:57:34,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 09:00:58,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 09:01:00,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 09:01:13,0:0:0:0:0:0:0:1,∂≈≈Û,µ«¬ºœµÕ≥  , 
2019-07-03 09:01:13,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 09:01:18,0:0:0:0:0:0:0:1,suadmin,µ«¬ºœµÕ≥  , 
2019-07-03 09:01:18,0:0:0:0:0:0:0:1,π‹¿Ì‘±,main,
2019-07-03 09:01:19,0:0:0:0:0:0:0:1,π‹¿Ì‘±,top,
2019-07-03 09:01:19,0:0:0:0:0:0:0:1,π‹¿Ì‘±,left,
2019-07-03 09:01:21,0:0:0:0:0:0:0:1,π‹¿Ì‘±,portal,
2019-07-03 09:01:22,0:0:0:0:0:0:0:1,π‹¿Ì‘±,listDate,selectdate=2019-07
2019-07-03 09:01:22,0:0:0:0:0:0:0:1,π‹¿Ì‘±,ajaxGetList,
2019-07-03 09:01:29,0:0:0:0:0:0:0:1,π‹¿Ì‘±,main,sysId=402881f15e755408015e755a2b4b0000
2019-07-03 09:01:29,0:0:0:0:0:0:0:1,π‹¿Ì‘±,top,sysId=402881f15e755408015e755a2b4b0000
2019-07-03 09:01:29,0:0:0:0:0:0:0:1,π‹¿Ì‘±,left,sysId=402881f15e755408015e755a2b4b0000
2019-07-03 09:01:30,0:0:0:0:0:0:0:1,π‹¿Ì‘±,portal3,
2019-07-03 09:01:31,0:0:0:0:0:0:0:1,π‹¿Ì‘±,chartPie,
2019-07-03 09:01:31,0:0:0:0:0:0:0:1,π‹¿Ì‘±,chartNum,
2019-07-03 09:16:16,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
2019-07-03 09:16:23,0:0:0:0:0:0:0:1,suadmin,µ«¬ºœµÕ≥  , 
2019-07-03 09:16:24,0:0:0:0:0:0:0:1,π‹¿Ì‘±,main,
2019-07-03 09:16:24,0:0:0:0:0:0:0:1,π‹¿Ì‘±,top,
2019-07-03 09:16:25,0:0:0:0:0:0:0:1,π‹¿Ì‘±,left,
2019-07-03 09:16:26,0:0:0:0:0:0:0:1,π‹¿Ì‘±,portal,
2019-07-03 09:16:27,0:0:0:0:0:0:0:1,π‹¿Ì‘±,listFriend,_=1562116587039
2019-07-03 09:16:28,0:0:0:0:0:0:0:1,π‹¿Ì‘±,listDate,selectdate=2019-07
2019-07-03 09:16:28,0:0:0:0:0:0:0:1,π‹¿Ì‘±,ajaxGetList,
2019-07-03 09:17:43,0:0:0:0:0:0:0:1,π‹¿Ì‘±,main,sysId=402881f15e755408015e755a2b4b0000
2019-07-03 09:17:43,0:0:0:0:0:0:0:1,π‹¿Ì‘±,top,sysId=402881f15e755408015e755a2b4b0000
2019-07-03 09:17:43,0:0:0:0:0:0:0:1,π‹¿Ì‘±,left,sysId=402881f15e755408015e755a2b4b0000
2019-07-03 09:17:44,0:0:0:0:0:0:0:1,π‹¿Ì‘±,portal3,
2019-07-03 09:17:44,0:0:0:0:0:0:0:1,π‹¿Ì‘±,listFriend,_=1562116664494
2019-07-03 09:17:45,0:0:0:0:0:0:0:1,π‹¿Ì‘±,chartPie,
2019-07-03 09:17:45,0:0:0:0:0:0:0:1,π‹¿Ì‘±,chartNum,
2019-07-03 09:17:49,0:0:0:0:0:0:0:1,π‹¿Ì‘±,gridPage,
2019-07-03 09:17:49,0:0:0:0:0:0:0:1,π‹¿Ì‘±,gridData,_search=true&nd=1562116669735&rows=20&page=1&sidx=lastUpdTime&sord=desc
2019-07-03 09:17:59,0:0:0:0:0:0:0:1,π‹¿Ì‘±,edit,sampType=ª∑æ≥
2019-07-03 09:18:00,0:0:0:0:0:0:0:1,π‹¿Ì‘±,ajax4Json,
2019-07-03 09:18:00,0:0:0:0:0:0:0:1,π‹¿Ì‘±,ajax4FullJson,
2019-07-03 09:18:00,0:0:0:0:0:0:0:1,π‹¿Ì‘±,ajaxCodeContent,code=cus-sshy
2019-07-03 09:18:07,0:0:0:0:0:0:0:1,π‹¿Ì‘±,act,ids=&name=ª∑æ≥
2019-07-03 09:18:07,0:0:0:0:0:0:0:1,π‹¿Ì‘±,treeData4NoCheck,name=ª∑æ≥
2019-07-03 09:18:11,0:0:0:0:0:0:0:1,π‹¿Ì‘±,listData,ids=2c90a6ee681677fa0168170395f20048 2c90a6ee681677fa01681703f45b004b 2c90a6ee681677fa016817041ee9004d 2c90a6ee681677fa0168170482260050
2019-07-03 09:18:19,0:0:0:0:0:0:0:1,π‹¿Ì‘±,listData,ids=2c90a6ee681677fa0168170395f20048 2c90a6ee681677fa01681703f45b004b 2c90a6ee681677fa016817041ee9004d 2c90a6ee681677fa0168170482260050
2019-07-03 09:18:24,0:0:0:0:0:0:0:1,π‹¿Ì‘±,act,ids=&sampTypeIds=2c90a6ee681677fa0168170395f20048&sampType=ª∑æ≥
2019-07-03 09:18:24,0:0:0:0:0:0:0:1,π‹¿Ì‘±,gridData4Im,isNow=&sampTypeIds=2c90a6ee681677fa0168170395f20048&sampType=ª∑æ≥&_search=true&nd=1562116704603&rows=-1&page=1&sidx=sort&sord=asc
2019-07-03 09:18:24,0:0:0:0:0:0:0:1,π‹¿Ì‘±,list4Im,ids=
2019-07-03 09:18:25,0:0:0:0:0:0:0:1,π‹¿Ì‘±,list4Im,ids=2c90a6ee66624e0b01666759dfe00260
2019-07-03 09:18:26,0:0:0:0:0:0:0:1,π‹¿Ì‘±,list4Im,ids=2c90a6ee66624e0b0166673322c30147
2019-07-03 09:18:28,0:0:0:0:0:0:0:1,π‹¿Ì‘±,list4Im,ids=2c90a6ee66624e0b0166675ec8930291
